,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
45,7,5,[0. 1. 1. 1. 1.],[0.07375    0.20945946 0.25       0.25       0.25      ],[0.07375    0.79054054 0.75       0.75       0.75      ],3.1142905405405408
46,7,2,[0. 1. 1. 1. 1.],[0.08071429 0.0472973  0.03125    0.07142857 0.0625    ],[0.08071429 0.9527027  0.96875    0.92857143 0.9375    ],3.868238416988417
47,7,1,[0. 1. 1. 1. 1.],[1. 0. 0. 0. 0.],[1. 1. 1. 1. 1.],5.0
48,8,2,[0.26875    0.12162162 0.21875    0.10714286 0.0625    ],[0.08071429 0.0472973  0.03125    0.07142857 0.0625    ],[0.18803571 0.07432432 0.1875     0.03571429 0.        ],0.48557432432432435
49,8,5,[0.26875    0.12162162 0.21875    0.10714286 0.0625    ],[0.07375    0.20945946 0.25       0.25       0.25      ],[0.195      0.08783784 0.03125    0.14285714 0.1875    ],0.6444449806949807
50,8,1,[0.26875    0.12162162 0.21875    0.10714286 0.0625    ],[1. 0. 0. 0. 0.],[0.73125    0.12162162 0.21875    0.10714286 0.0625    ],1.2412644787644789
51,8,4,[0.26875    0.12162162 0.21875    0.10714286 0.0625    ],[0.05829268 0.36486486 0.4375     0.32142857 0.4375    ],[0.21045732 0.24324324 0.21875    0.21428571 0.375     ],1.2617362746021281
52,8,3,[0.26875    0.12162162 0.21875    0.10714286 0.0625    ],[0.07163043 0.41891892 0.53125    0.53571429 0.40625   ],[0.19711957 0.2972973  0.3125     0.42857143 0.34375   ],1.5792382910861171
53,8,0,[0.26875    0.12162162 0.21875    0.10714286 0.0625    ],[0. 1. 1. 1. 1.],[0.26875    0.87837838 0.78125    0.89285714 0.9375    ],3.758735521235521
54,9,2,[0.415      0.10135135 0.21875    0.03571429 0.03125   ],[0.08071429 0.0472973  0.03125    0.07142857 0.0625    ],[0.33428571 0.05405405 0.1875     0.03571429 0.03125   ],0.642804054054054
55,9,5,[0.415      0.10135135 0.21875    0.03571429 0.03125   ],[0.07375    0.20945946 0.25       0.25       0.25      ],[0.34125    0.10810811 0.03125    0.21428571 0.21875   ],0.9136438223938224
56,9,1,[0.415      0.10135135 0.21875    0.03571429 0.03125   ],[1. 0. 0. 0. 0.],[0.585      0.10135135 0.21875    0.03571429 0.03125   ],0.972065637065637
57,9,4,[0.415      0.10135135 0.21875    0.03571429 0.03125   ],[0.05829268 0.36486486 0.4375     0.32142857 0.4375    ],[0.35670732 0.26351351 0.21875    0.28571429 0.40625   ],1.53093511630097
58,9,3,[0.415      0.10135135 0.21875    0.03571429 0.03125   ],[0.07163043 0.41891892 0.53125    0.53571429 0.40625   ],[0.34336957 0.31756757 0.3125     0.5        0.375     ],1.8484371327849587
59,9,0,[0.415      0.10135135 0.21875    0.03571429 0.03125   ],[0. 1. 1. 1. 1.],[0.415      0.89864865 0.78125    0.96428571 0.96875   ],4.027934362934364
