,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
11,1,6,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.53731068 0.00180832 0.00301811 0.00403226 0.00416233],0.5503317008597317
12,1,7,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.55698685 0.0024373  0.00402414 0.00403226 0.00520291],0.5726834659977312
13,1,8,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.59677163 0.00338077 0.00402414 0.00403226 0.00520291],0.6134117114608195
14,1,2,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.59908469 0.00345939 0.00402414 0.00403226 0.00520291],0.6158034023117394
15,1,3,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.64173043 0.05102602 0.0583501  0.05846774 0.05931322],0.868887513120232
16,1,5,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.64182203 0.05110465 0.0583501  0.05846774 0.05931322],0.8690577375568218
17,1,1,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.64997375 0.06321252 0.06237425 0.0625     0.06347555],0.9015360581551229
18,2,4,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.17405839 0.00031449 0.00301811 0.         0.        ],0.17739098969184836
19,2,6,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.36325229 0.00125796 0.         0.00302419 0.00312175],0.37065619632577357
20,2,7,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.38292846 0.00188694 0.00100604 0.00302419 0.00416233],0.39300796146377304
21,2,8,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.42271324 0.00283041 0.00100604 0.00302419 0.00416233],0.4337362069268612
22,2,2,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.4250263  0.00290903 0.00100604 0.00302419 0.00416233],0.43612789777778116
23,2,0,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[1. 0. 0. 0. 0.],[0.52217517 0.00086485 0.00503018 0.00100806 0.00104058],0.5301188489155677
24,2,3,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.46767204 0.05047567 0.05533199 0.05745968 0.05827263],0.6892120085862736
25,2,5,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.46776364 0.05055429 0.05533199 0.05745968 0.05827263],0.6893822330228635
26,2,1,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.47591536 0.06266216 0.05935614 0.06149194 0.06243496],0.7218605536211646
27,3,6,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.08680661 0.00039311 0.00100604 0.         0.00104058],0.08924634600071206
28,3,7,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.10648278 0.00102209 0.         0.         0.        ],0.1075048732514504
29,3,4,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.10238729 0.00117934 0.00402414 0.00302419 0.00416233],0.11477729609004132
30,3,8,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.14626756 0.00196556 0.         0.         0.        ],0.14823311871453862
31,3,2,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.14858062 0.00204419 0.         0.         0.        ],0.1506248095654585
32,3,3,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.19122636 0.04961082 0.05432596 0.05443548 0.0541103 ],0.403708920373951
33,3,5,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.19131796 0.04968944 0.05432596 0.05443548 0.0541103 ],0.4038791448105409
34,3,1,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.19946968 0.06179731 0.0583501  0.05846774 0.05827263],0.43635746540884207
35,3,0,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[1. 0. 0. 0. 0.],[0.79862085 0.0017297  0.00603622 0.00403226 0.00520291],0.8156219371278903
36,4,2,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.00111665 0.01218649 0.02414487 0.02217742 0.02497399],0.08459942032138013
37,4,8,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.00342972 0.01226512 0.02414487 0.02217742 0.02497399],0.0869911111723
38,4,7,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.0432145  0.01320859 0.02414487 0.02217742 0.02497399],0.12771935663538822
39,4,6,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.06289066 0.01383757 0.02515091 0.02217742 0.02601457],0.1500711217733877
40,4,3,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.04152908 0.03538014 0.03018109 0.03225806 0.02913632],0.1684846904871124
41,4,5,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.04162069 0.03545876 0.03018109 0.03225806 0.02913632],0.16865491492370227
42,4,1,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.0497724  0.04756663 0.03420523 0.03629032 0.03329865],0.20113323552200346
43,4,4,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.25208457 0.01541002 0.02816901 0.02520161 0.02913632],0.35000152597687995
44,4,0,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[1. 0. 0. 0. 0.],[0.94831813 0.01596037 0.03018109 0.02620968 0.0301769 ],1.050846167014729
45,5,3,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.02324528 0.00668292 0.01207243 0.01108871 0.01456816],0.06765750133001008
46,5,5,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.02333689 0.00676154 0.01207243 0.01108871 0.01456816],0.06782772576659996
47,5,1,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.0314886  0.01886941 0.00804829 0.00705645 0.01040583],0.0758685786868244
48,5,2,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.01940045 0.04088372 0.06639839 0.06552419 0.06867846],0.2608852143857617
49,5,8,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.02171352 0.04096234 0.06639839 0.06552419 0.06867846],0.26327690523668157
50,5,7,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.0614983  0.04190581 0.06639839 0.06552419 0.06867846],0.3040051506997698
51,5,6,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.08117446 0.04253479 0.06740443 0.06552419 0.06971904],0.32635691583776927
52,5,4,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.27036837 0.04410724 0.07042254 0.06854839 0.07284079],0.5262873200412616
53,5,0,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[1. 0. 0. 0. 0.],[0.96660193 0.0446576  0.07243461 0.06955645 0.07388137],1.2271319610791107
54,6,1,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.00305973 0.43549021 0.48490946 0.4858871  0.47034339],1.8796898874123469
55,6,5,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00509199 0.44759808 0.4889336  0.48991935 0.47450572],1.906048747803831
56,6,3,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.00518359 0.4476767  0.4889336  0.48991935 0.47450572],1.906218972240421
57,6,2,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04782933 0.49524334 0.54325956 0.54435484 0.52861602],2.1593030830489135
58,6,8,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05014239 0.49532196 0.54325956 0.54435484 0.52861602],2.1616947738998333
59,6,7,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.08992717 0.49626543 0.54325956 0.54435484 0.52861602],2.2024230193629215
60,6,6,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.10960333 0.49689441 0.54426559 0.54435484 0.52965661],2.224774784500921
61,6,4,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29879724 0.49846686 0.5472837  0.54737903 0.53277836],2.4247051887044133
62,6,0,[0.0049692  0.49901722 0.54929577 0.5483871  0.53381894],[1. 0. 0. 0. 0.],[0.9950308  0.49901722 0.54929577 0.5483871  0.53381894],3.1255498297422624
63,7,1,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.00189141 0.9361585  0.93561368 0.9375     0.93652445],3.747688045331195
64,7,5,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.01004312 0.94826637 0.93963783 0.94153226 0.94068678],3.7801663659294964
65,7,3,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.01013473 0.948345   0.93963783 0.94153226 0.94068678],3.7803365903660864
66,7,2,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.05278046 0.99591163 0.99396378 0.99596774 0.99479709],4.033420701174578
67,7,8,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05509353 0.99599025 0.99396378 0.99596774 0.99479709],4.035812392025499
68,7,7,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.09487831 0.99693372 0.99396378 0.99596774 0.99479709],4.076540637488587
69,7,6,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.11455447 0.9975627  0.99496982 0.99596774 0.99583767],4.0988924026265865
70,7,4,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.30374837 0.99913515 0.99798793 0.99899194 0.99895942],4.298822806830079
71,7,0,"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[1. 0. 0. 0. 0.],[0.99998194 0.99968551 1.         1.         1.        ],4.999667447867928
72,8,8,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0. 0. 0. 0. 0.],0.0
73,8,2,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],"[2.31306832e-03 7.86225332e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.0023916908509198794
74,8,7,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.03978478 0.00094347 0.         0.         0.        ],0.04072824546308822
75,8,6,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.05946094 0.00157245 0.00100604 0.         0.00104058],0.06308001060108769
76,8,3,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.04495881 0.04764526 0.05432596 0.05443548 0.0541103 ],0.25547580165941236
77,8,5,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.04505041 0.04772388 0.05432596 0.05443548 0.0541103 ],0.25564602609600223
78,8,4,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.24865484 0.0031449  0.00402414 0.00302419 0.00416233],0.26301041480458004
79,8,1,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.05320212 0.05983175 0.0583501  0.05846774 0.05827263],0.2881243466943035
80,8,0,[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[1. 0. 0. 0. 0.],[0.94488841 0.00369526 0.00603622 0.00403226 0.00520291],0.9638550558424289
81,9,2,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0. 0. 0. 0. 0.],0.0
82,9,8,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],"[2.31306832e-03 7.86225332e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.0023916908509198794
83,9,7,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.04209784 0.00102209 0.         0.         0.        ],0.043119936314008095
84,9,6,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.06177401 0.00165107 0.00100604 0.         0.00104058],0.06547170145200758
85,9,3,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.04264574 0.04756663 0.05432596 0.05443548 0.0541103 ],0.25308411080849247
86,9,5,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.04273734 0.04764526 0.05432596 0.05443548 0.0541103 ],0.25325433524508234
87,9,4,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.25096791 0.00322352 0.00402414 0.00302419 0.00416233],0.2654021056554999
88,9,1,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.05088906 0.05975313 0.0583501  0.05846774 0.05827263],0.28573265584338364
89,9,0,[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[1. 0. 0. 0. 0.],[0.94720148 0.00377388 0.00603622 0.00403226 0.00520291],0.9662467466933489
90,10,3,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0. 0. 0. 0. 0.],0.0
91,10,5,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],"[9.16019034e-05 7.86225332e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.0001702244365898685
92,10,1,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.00824332 0.01218649 0.00402414 0.00403226 0.00416233],0.0326485450348911
93,10,2,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04264574 0.04756663 0.05432596 0.05443548 0.0541103 ],0.25308411080849247
94,10,8,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.04495881 0.04764526 0.05432596 0.05443548 0.0541103 ],0.25547580165941236
95,10,7,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.08474358 0.04858873 0.05432596 0.05443548 0.0541103 ],0.2962040471225006
96,10,6,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.10441975 0.04921771 0.05533199 0.05443548 0.05515088],0.31855581226050006
97,10,4,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29361365 0.05079016 0.0583501  0.05745968 0.05827263],0.5184862164639923
98,10,0,[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[1. 0. 0. 0. 0.],[0.98984721 0.05134051 0.06036217 0.05846774 0.05931322],1.2193308575018413
99,11,1,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.00795074 0.00691878 0.00201207 0.00201613 0.00208117],0.02097888816601761
100,11,5,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00020098 0.00518909 0.00603622 0.00604839 0.0062435 ],0.023718166271322026
101,11,3,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.00029258 0.00526771 0.00603622 0.00604839 0.0062435 ],0.023888390707911895
102,11,2,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04293832 0.05283434 0.06036217 0.06048387 0.0603538 ],0.2769725015164044
103,11,8,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.04525139 0.05291296 0.06036217 0.06048387 0.0603538 ],0.2793641923673243
104,11,7,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.08503616 0.05385644 0.06036217 0.06048387 0.0603538 ],0.32009243783041247
105,11,6,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.10471233 0.05448542 0.06136821 0.06048387 0.06139438],0.34244420296841194
106,11,4,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29390623 0.05605787 0.06438632 0.06350806 0.06451613],0.5423746071719042
107,11,0,[0.00986021 0.05660822 0.06639839 0.06451613 0.06555671],[1. 0. 0. 0. 0.],[0.99013979 0.05660822 0.06639839 0.06451613 0.06555671],1.2432192482097533
108,12,2,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.         0.01202925 0.02414487 0.02419355 0.02081165],0.08117931971128049
109,12,8,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.00231307 0.01210787 0.02414487 0.02419355 0.02081165],0.08357101056220037
110,12,7,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.04209784 0.01305134 0.02414487 0.02419355 0.02081165],0.12429925602528857
111,12,6,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.06177401 0.01368032 0.02515091 0.02419355 0.02185224],0.14665102116328804
112,12,3,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.04264574 0.03553739 0.03018109 0.03024194 0.03329865],0.17190479109721202
113,12,5,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.04273734 0.03561601 0.03018109 0.03024194 0.03329865],0.1720750155338019
114,12,1,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.05088906 0.04772388 0.03420523 0.03427419 0.03746098],0.20455333613210314
115,12,4,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.25096791 0.01525277 0.02816901 0.02721774 0.02497399],0.3465814253667803
116,12,0,[0.05279852 0.01580313 0.03018109 0.02822581 0.02601457],[1. 0. 0. 0. 0.],[0.94720148 0.01580313 0.03018109 0.02822581 0.02601457],1.047426066404629
117,13,7,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0. 0. 0. 0. 0.],0.0
118,13,6,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.01967617 0.00062898 0.00100604 0.         0.00104058],0.022351765137999472
119,13,8,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.03978478 0.00094347 0.         0.         0.        ],0.04072824546308822
120,13,2,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04209784 0.00102209 0.         0.         0.        ],0.043119936314008095
121,13,4,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.20887007 0.00220143 0.00402414 0.00302419 0.00416233],0.22228216934149173
122,13,3,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.08474358 0.04858873 0.05432596 0.05443548 0.0541103 ],0.2962040471225006
123,13,5,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.08483518 0.04866735 0.05432596 0.05443548 0.0541103 ],0.29637427155909046
124,13,1,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.0929869  0.06077522 0.0583501  0.05846774 0.05827263],0.3288525921573917
125,13,0,[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[1. 0. 0. 0. 0.],[0.90510363 0.00275179 0.00603622 0.00403226 0.00520291],0.9231268103793407
126,14,4,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0. 0. 0. 0. 0.],0.0
127,14,6,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.1891939  0.00157245 0.00301811 0.00302419 0.00312175],0.19993040420349226
128,14,7,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.20887007 0.00220143 0.00402414 0.00302419 0.00416233],0.22228216934149173
