,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
485,24,5,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.03358625 0.00581807 0.00804829 0.00604839 0.00728408],[0.02352506 0.04560107 0.05231388 0.05241935 0.05202914],0.22588850606187846
486,24,7,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.04052941 0.04756663 0.05432596 0.05443548 0.0541103 ],0.25096778386314894
487,24,11,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04273734 0.04764526 0.05432596 0.05443548 0.0541103 ],0.25325433524508234
488,24,9,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.04505041 0.04772388 0.05432596 0.05443548 0.0541103 ],0.25564602609600223
489,24,6,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.0500235  0.04835286 0.05533199 0.05443548 0.05515088],0.26329472218843597
490,24,3,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.0809717  0.00220143 0.00402414 0.00201613 0.00312175],[0.07091051 0.04921771 0.05633803 0.05645161 0.05619147],0.28910932493857067
491,24,0,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.10069831 0.00157245 0.00301811 0.00201613 0.00208117],[0.09063713 0.04984669 0.05734406 0.05645161 0.05723205],0.3115115417840794
492,24,19,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],[0.16316146 0.05031842 0.05734406 0.05645161 0.05723205],0.38450760652799787
493,24,18,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.28200914 0.00078623 0.00301811 0.00201613 0.00208117],[0.27194795 0.05063291 0.05734406 0.05645161 0.05723205],0.4936085909777854
494,24,16,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29370525 0.05086878 0.0583501  0.05745968 0.05827263],0.5186564409005822
495,24,10,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[1. 0. 0. 0. 0.],[0.98993881 0.05141914 0.06036217 0.05846774 0.05931322],1.219501081938431
496,24,14,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.00512596 0.44791257 0.4889336  0.48991935 0.47450572],1.906397216265372
497,24,17,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.00515142 0.44814844 0.4889336  0.48991935 0.47450572],1.906658536902933
498,24,15,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.00626772 0.51741489 0.55231388 0.55443548 0.54006243],2.170494413594128
499,24,12,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.01004312 0.94826637 0.93963783 0.94153226 0.94068678],3.7801663659294964
500,25,13,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.00701115 0.0366381  0.04024145 0.03830645 0.03850156],[0.00276642 0.02004875 0.02615694 0.02620968 0.02705515],0.10223693777102838
501,25,1,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.01708203 0.02515921 0.03219316 0.03024194 0.02809573],[0.00730446 0.03152764 0.03420523 0.03427419 0.03746098],0.1447724979207333
502,25,2,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.0186708  0.00998506 0.01207243 0.01008065 0.01144641],[0.00889323 0.04670178 0.05432596 0.05443548 0.0541103 ],0.21846675339569577
503,25,8,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.01921881 0.00990644 0.01207243 0.01008065 0.01144641],[0.00944124 0.04678041 0.05432596 0.05443548 0.0541103 ],0.21909338585530785
504,25,4,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.02864188 0.00809812 0.0110664  0.00907258 0.01040583],[0.01886431 0.04858873 0.05533199 0.05544355 0.05515088],0.23337946456226943
505,25,5,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.03358625 0.00581807 0.00804829 0.00604839 0.00728408],[0.02380868 0.05086878 0.0583501  0.05846774 0.05827263],0.24976793290343452
506,25,7,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.04081303 0.05283434 0.06036217 0.06048387 0.0603538 ],0.274847210704705
507,25,11,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04302096 0.05291296 0.06036217 0.06048387 0.0603538 ],0.2771337620866384
508,25,9,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.04533402 0.05299159 0.06036217 0.06048387 0.0603538 ],0.2795254529375583
509,25,6,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.05030712 0.05362057 0.06136821 0.06048387 0.06139438],0.28717414902999205
510,25,3,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.0809717  0.00220143 0.00402414 0.00201613 0.00312175],[0.07119413 0.05448542 0.06237425 0.0625     0.06243496],0.3129887517801267
511,25,0,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.10069831 0.00157245 0.00301811 0.00201613 0.00208117],[0.09092074 0.0551144  0.06338028 0.0625     0.06347555],0.33539096862563544
512,25,19,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],[0.16344507 0.05558613 0.06338028 0.0625     0.06347555],0.40838703336955395
513,25,18,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.28200914 0.00078623 0.00301811 0.00201613 0.00208117],[0.27223157 0.05590062 0.06338028 0.0625     0.06347555],0.5174880178193415
514,25,16,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29398887 0.05613649 0.06438632 0.06350806 0.06451613],0.5425358677421381
515,25,10,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[1. 0. 0. 0. 0.],[0.99022243 0.05668685 0.06639839 0.06451613 0.06555671],1.2433805087799874
516,25,14,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.00484235 0.44264486 0.48289738 0.48387097 0.46826223],1.8825177894238156
517,25,17,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.0048678  0.44288073 0.48289738 0.48387097 0.46826223],1.882779110061377
518,25,15,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.0059841  0.51214718 0.54627767 0.5483871  0.53381894],2.146614986752572
519,25,12,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.00975951 0.94299866 0.93360161 0.93548387 0.93444329],3.7562869390879405
520,26,13,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.00701115 0.0366381  0.04024145 0.03830645 0.03850156],[0.01627263 0.00974919 0.02615694 0.02620968 0.02913632],0.10752475473623388
521,26,1,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.01708203 0.02515921 0.03219316 0.03024194 0.02809573],[0.00620174 0.02122808 0.03420523 0.03427419 0.03954214],0.13545139685428412
522,26,8,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.01921881 0.00990644 0.01207243 0.01008065 0.01144641],[0.00406497 0.03648086 0.05432596 0.05443548 0.05619147],0.2054987283880714
523,26,2,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.0186708  0.00998506 0.01207243 0.01008065 0.01144641],[0.00461298 0.03640223 0.05432596 0.05443548 0.05619147],0.20596811578124744
524,26,4,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.02864188 0.00809812 0.0110664  0.00907258 0.01040583],[0.00535811 0.03828917 0.05533199 0.05544355 0.05723205],0.2116548747992496
525,26,5,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.03358625 0.00581807 0.00804829 0.00604839 0.00728408],[0.01030248 0.04056923 0.0583501  0.05846774 0.0603538 ],0.2280433431404147
526,26,7,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.02730682 0.04253479 0.06036217 0.06048387 0.06243496],0.2531226209416852
527,26,11,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.02951475 0.04261341 0.06036217 0.06048387 0.06243496],0.2554091723236186
