,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
38,1,7,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.64173043 0.05102602 0.0583501  0.05846774 0.05931322],0.868887513120232
39,1,9,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.64182203 0.05110465 0.0583501  0.05846774 0.05931322],0.8690577375568218
40,1,6,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.00182841 0.06266216 0.06338028 0.0625     0.06243496],[0.65005481 0.06234767 0.06136821 0.0625     0.06243496],0.8987056485340251
41,1,15,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]",[0.         0.99905653 0.99899396 1.         0.99895942],[0.65188322 0.99874204 0.99698189 1.         0.99895942],4.646566566276144
42,1,16,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]","[-9.42080469e-05  1.13082790e+00  1.12877264e+00  1.12903226e+00
  1.13319459e+00]",[0.65197743 1.13051341 1.12676056 1.12903226 1.13319459],5.171478241789332
43,1,14,"[6.51883218e-01 3.14490133e-04 2.01207243e-03 0.00000000e+00
 0.00000000e+00]","[-1.00881168e-04  1.13098514e+00  1.12877264e+00  1.12903226e+00
  1.13319459e+00]",[0.6519841  1.13067065 1.12676056 1.12903226 1.13319459],5.171642159976605
44,2,8,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.17405839 0.00031449 0.00301811 0.         0.        ],0.17739098969184836
45,2,19,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.28200914 0.00078623 0.00301811 0.00201613 0.00208117],"[1.95815690e-01 7.86225332e-05 2.01207243e-03 1.00806452e-03
 1.04058273e-03]",0.1999550319807294
46,2,20,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.21673724 0.00094347 0.00301811 0.00201613 0.00208117],"[2.61087586e-01 7.86225332e-05 2.01207243e-03 1.00806452e-03
 1.04058273e-03]",0.2652269285708787
47,2,1,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],"[3.04602184e-01 2.35867600e-04 2.01207243e-03 1.00806452e-03
 1.04058273e-03]",0.3088987713640809
48,2,0,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.36325229 0.00125796 0.         0.00302419 0.00312175],0.37065619632577357
49,2,4,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.38292846 0.00188694 0.00100604 0.00302419 0.00416233],0.39300796146377304
50,2,5,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.41774014 0.00220143 0.         0.00302419 0.00312175],0.42608751083442753
51,2,12,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.42271324 0.00283041 0.00100604 0.00302419 0.00416233],0.4337362069268612
52,2,13,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.4250263  0.00290903 0.00100604 0.00302419 0.00416233],0.43612789777778116
53,2,18,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.42723423 0.00298766 0.00100604 0.00302419 0.00416233],0.43841444915971456
54,2,3,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.43416812 0.01525277 0.02313883 0.02419355 0.02497399],0.5217272594001932
55,2,10,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[1. 0. 0. 0. 0.],[0.52217517 0.00086485 0.00503018 0.00100806 0.00104058],0.5301188489155677
56,2,11,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.43959863 0.0184763  0.02716298 0.02923387 0.02913632],0.543608094257567
57,2,2,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.43555844 0.01824043 0.02816901 0.03125    0.03225806],0.5454759442168386
58,2,21,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.01786627 0.02044186 0.02615694 0.02419355 0.0239334 ],[0.45995856 0.01957701 0.02112676 0.02318548 0.02289282],0.5467406315817904
59,2,17,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.01050852 0.04442173 0.05231388 0.05040323 0.05098855],[0.4673163  0.04355688 0.0472837  0.04939516 0.04994797],0.6575000202053795
60,2,7,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.46767204 0.05047567 0.05533199 0.05745968 0.05827263],0.6892120085862736
61,2,9,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.46776364 0.05055429 0.05533199 0.05745968 0.05827263],0.6893822330228635
62,2,6,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.00182841 0.06266216 0.06338028 0.0625     0.06243496],[0.47599642 0.06179731 0.0583501  0.06149194 0.06139438],0.719030144000067
63,2,15,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],[0.         0.99905653 0.99899396 1.         0.99895942],[0.47782483 0.99819168 0.99396378 0.99899194 0.99791883],4.466891061742185
64,2,16,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],"[-9.42080469e-05  1.13082790e+00  1.12877264e+00  1.12903226e+00
  1.13319459e+00]",[0.47791904 1.12996305 1.12374245 1.12802419 1.13215401],4.991802737255373
65,2,14,[0.47782483 0.00086485 0.00503018 0.00100806 0.00104058],"[-1.00881168e-04  1.13098514e+00  1.12877264e+00  1.12903226e+00
  1.13319459e+00]",[0.47792571 1.13012029 1.12374245 1.12802419 1.13215401],4.9919666554426465
66,3,20,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.21673724 0.00094347 0.00301811 0.00201613 0.00208117],[0.01535809 0.00078623 0.00301811 0.00201613 0.00312175],0.02430030451065921
67,3,1,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],[0.0281565  0.00062898 0.00301811 0.00201613 0.00312175],0.03694147054033086
68,3,0,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.08680661 0.00039311 0.00100604 0.         0.00104058],0.08924634600071206
69,3,19,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.28200914 0.00078623 0.00301811 0.00201613 0.00208117],[0.08062999 0.00094347 0.00301811 0.00201613 0.00312175],0.08972944616724454
70,3,4,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.10648278 0.00102209 0.         0.         0.        ],0.1075048732514504
71,3,8,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.10238729 0.00117934 0.00402414 0.00302419 0.00416233],0.11477729609004132
72,3,5,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.14129446 0.00133658 0.00100604 0.         0.00104058],0.14467766050936604
73,3,12,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.14626756 0.00196556 0.         0.         0.        ],0.14823311871453862
74,3,13,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.14858062 0.00204419 0.         0.         0.        ],0.1506248095654585
75,3,18,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.15078855 0.00212281 0.         0.         0.        ],0.15291136094739194
76,3,3,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.15772244 0.01438792 0.0221328  0.02116935 0.02081165],0.23622417118787056
77,3,11,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.16315295 0.01761145 0.02615694 0.02620968 0.02497399],0.2581050060452443
78,3,2,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.15911276 0.01737558 0.02716298 0.02822581 0.02809573],0.25997285600451614
79,3,21,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.01786627 0.02044186 0.02615694 0.02419355 0.0239334 ],[0.18351288 0.01871216 0.02012072 0.02016129 0.01873049],0.26123754336946786
80,3,17,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.01050852 0.04442173 0.05231388 0.05040323 0.05098855],[0.19087062 0.04269204 0.04627767 0.04637097 0.04578564],0.37199693199305683
81,3,7,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.19122636 0.04961082 0.05432596 0.05443548 0.0541103 ],0.403708920373951
82,3,9,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.19131796 0.04968944 0.05432596 0.05443548 0.0541103 ],0.4038791448105409
83,3,6,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.00182841 0.06266216 0.06338028 0.0625     0.06243496],[0.19955074 0.06093246 0.05734406 0.05846774 0.05723205],0.43352705578774425
84,3,10,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[1. 0. 0. 0. 0.],[0.79862085 0.0017297  0.00603622 0.00403226 0.00520291],0.8156219371278903
85,3,15,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],[0.         0.99905653 0.99899396 1.         0.99895942],[0.20137915 0.99732683 0.99295775 0.99596774 0.9937565 ],4.181387973529863
86,3,16,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],"[-9.42080469e-05  1.13082790e+00  1.12877264e+00  1.12903226e+00
  1.13319459e+00]",[0.20147336 1.1290982  1.12273642 1.125      1.12799168],4.706299649043051
87,3,14,[0.20137915 0.0017297  0.00603622 0.00403226 0.00520291],"[-1.00881168e-04  1.13098514e+00  1.12877264e+00  1.12903226e+00
  1.13319459e+00]",[0.20148003 1.12925544 1.12273642 1.125      1.12799168],4.706463567230324
88,4,3,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.00802516 0.00015725 0.00201207 0.00100806 0.00416233],0.015364877013119262
89,4,11,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.01345568 0.00338077 0.00201207 0.00403226 0.        ],0.022880776158405672
90,4,2,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.00941548 0.0031449  0.00301811 0.00604839 0.00312175],0.024748626117677516
91,4,21,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.01786627 0.02044186 0.02615694 0.02419355 0.0239334 ],[0.0338156  0.00448148 0.00402414 0.00201613 0.0062435 ],0.0505808540014969
92,4,18,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.00109128 0.01210787 0.02414487 0.02217742 0.02497399],0.08449541929564813
93,4,13,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.00111665 0.01218649 0.02414487 0.02217742 0.02497399],0.08459942032138013
94,4,12,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.00342972 0.01226512 0.02414487 0.02217742 0.02497399],0.0869911111723
95,4,5,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.00840282 0.0128941  0.02515091 0.02217742 0.02601457],0.09463980726473373
96,4,4,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.0432145  0.01320859 0.02414487 0.02217742 0.02497399],0.12771935663538822
97,4,17,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.01050852 0.04442173 0.05231388 0.05040323 0.05098855],[0.04117335 0.02846136 0.0221328  0.02419355 0.02081165],0.1367727021062182
98,4,0,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.06289066 0.01383757 0.02515091 0.02217742 0.02601457],0.1500711217733877
99,4,7,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.04152908 0.03538014 0.03018109 0.03225806 0.02913632],0.1684846904871124
100,4,9,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.04162069 0.03545876 0.03018109 0.03225806 0.02913632],0.16865491492370227
101,4,6,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.00182841 0.06266216 0.06338028 0.0625     0.06243496],[0.04985346 0.04670178 0.0331992  0.03629032 0.03225806],0.19830282590090564
102,4,1,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],[0.12154077 0.01485966 0.02716298 0.02419355 0.02809573],0.21585269160429563
103,4,20,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.21673724 0.00094347 0.00301811 0.00201613 0.00208117],[0.16505537 0.0150169  0.02716298 0.02419355 0.02809573],0.25952453439749784
104,4,19,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.28200914 0.00078623 0.00301811 0.00201613 0.00208117],[0.23032727 0.01517415 0.02716298 0.02419355 0.02809573],0.32495367605408315
105,4,8,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.25208457 0.01541002 0.02816901 0.02520161 0.02913632],0.35000152597687995
106,4,10,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[1. 0. 0. 0. 0.],[0.94831813 0.01596037 0.03018109 0.02620968 0.0301769 ],1.050846167014729
107,4,15,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],[0.         0.99905653 0.99899396 1.         0.99895942],[0.05168187 0.98309616 0.96881288 0.97379032 0.96878252],3.946163743643024
108,4,16,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],"[-9.42080469e-05  1.13082790e+00  1.12877264e+00  1.12903226e+00
  1.13319459e+00]",[0.05177608 1.11486752 1.09859155 1.10282258 1.10301769],4.471075419156212
109,4,14,[0.05168187 0.01596037 0.03018109 0.02620968 0.0301769 ],"[-1.00881168e-04  1.13098514e+00  1.12877264e+00  1.12903226e+00
  1.13319459e+00]",[0.05178275 1.11502477 1.09859155 1.10282258 1.10301769],4.471239337343485
110,5,7,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.02324528 0.00668292 0.01207243 0.01108871 0.01456816],0.06765750133001008
111,5,9,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.02333689 0.00676154 0.01207243 0.01108871 0.01456816],0.06782772576659996
112,5,6,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.00182841 0.06266216 0.06338028 0.0625     0.06243496],[0.03156966 0.01800456 0.00905433 0.00705645 0.01144641],0.0771314069529877
113,5,17,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.01050852 0.04442173 0.05231388 0.05040323 0.05098855],[0.02288955 0.00023587 0.02012072 0.01915323 0.02289282],0.08529218350457757
114,5,2,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.00886832 0.02555232 0.03923541 0.03729839 0.04058273],0.15153716794670408
115,5,11,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.00482812 0.02531646 0.04024145 0.03931452 0.04370447],0.1534050179059759
116,5,3,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.01025864 0.02853998 0.04426559 0.04435484 0.04786681],0.17528585276334963
117,5,21,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.01786627 0.02044186 0.02615694 0.02419355 0.0239334 ],[0.0155318  0.02421574 0.04627767 0.0453629  0.04994797],0.1813360800514801
118,5,18,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.01719252 0.04080509 0.06639839 0.06552419 0.06867846],0.2585986630038283
119,5,13,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.01940045 0.04088372 0.06639839 0.06552419 0.06867846],0.2608852143857617
120,5,12,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.02171352 0.04096234 0.06639839 0.06552419 0.06867846],0.26327690523668157
121,5,5,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.02668662 0.04159132 0.06740443 0.06552419 0.06971904],0.2709256013291153
122,5,4,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.0614983  0.04190581 0.06639839 0.06552419 0.06867846],0.3040051506997698
123,5,0,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.08117446 0.04253479 0.06740443 0.06552419 0.06971904],0.32635691583776927
124,5,1,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],[0.13982457 0.04355688 0.0694165  0.06754032 0.07180021],0.39213848566867726
125,5,20,[0.03339807 0.0446576  0.07243461 0.06955645 0.07388137],[0.21673724 0.00094347 0.00301811 0.00201613 0.00208117],[0.18333917 0.04371413 0.0694165  0.06754032 0.07180021],0.4358103284618794
