,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
19,2,7,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.17760618 0.06896552 0.28571429 0.14285714 0.125     ],0.8001431234189855
20,2,5,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.06660232 0.20689655 0.42857143 0.         0.125     ],0.8270702968978831
21,2,6,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.15984556 0.17241379 0.42857143 0.14285714 0.        ],0.9036879243775795
22,2,4,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.22200772 0.03448276 0.28571429 0.28571429 0.125     ],0.9529190520569831
23,2,2,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.27380952 0.13793103 0.14285714 0.42857143 0.25      ],1.2331691297208538
24,2,3,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.37837838 0.03448276 0.         0.         0.        ],[0.08880309 0.31034483 0.57142857 0.14285714 0.25      ],1.3634336306750099
25,2,0,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[1. 0. 0. 0. 0.],[0.71042471 0.34482759 0.57142857 0.14285714 0.25      ],2.019538010917321
26,2,1,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0. 1. 1. 1. 1.],[0.28957529 0.65517241 0.42857143 0.85714286 0.75      ],2.980461989082679
27,3,8,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.06906907 0.20689655 0.42857143 0.         0.        ],0.7045370493646355
28,3,7,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.05920206 0.31034483 0.57142857 0.         0.        ],0.9409754582168375
29,3,4,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.1036036  0.27586207 0.57142857 0.14285714 0.        ],1.093751386854835
30,3,2,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.15540541 0.10344828 0.42857143 0.28571429 0.125     ],1.0981393955531886
31,3,6,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.04144144 0.4137931  0.71428571 0.         0.125     ],1.2945202591754315
32,3,5,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.0518018  0.44827586 0.71428571 0.14285714 0.25      ],1.6072205210136241
33,3,1,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.17117117 0.4137931  0.14285714 0.71428571 0.625     ],2.067107131762304
34,3,3,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.20720721 0.55172414 0.85714286 0.28571429 0.375     ],2.2767884879953844
35,3,0,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.82882883 0.5862069  0.85714286 0.28571429 0.375     ],2.932892868237696
36,4,4,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0. 0. 0. 0. 0.],0.0
37,4,7,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.04440154 0.03448276 0.         0.14285714 0.        ],0.22174144587937689
38,4,8,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.03453453 0.06896552 0.14285714 0.14285714 0.        ],0.3892143374901995
39,4,6,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.06216216 0.13793103 0.14285714 0.14285714 0.125     ],0.6108074823592065
40,4,2,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.0518018  0.17241379 0.14285714 0.14285714 0.125     ],0.6349298806195358
41,4,5,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.15540541 0.17241379 0.14285714 0.28571429 0.25      ],1.0063906270802823
42,4,3,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.31081081 0.27586207 0.28571429 0.42857143 0.375     ],1.6759585940620423
43,4,0,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[1. 0. 0. 0. 0.],[0.93243243 0.31034483 0.28571429 0.42857143 0.375     ],2.3320629743043533
44,4,1,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0. 1. 1. 1. 1.],[0.06756757 0.68965517 0.71428571 0.57142857 0.625     ],2.6679370256956467
45,5,8,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.05023205 0.13793103 0.28571429 0.         0.        ],0.4738773704290946
46,5,7,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.04036504 0.24137931 0.42857143 0.         0.        ],0.7103157792812966
47,5,4,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.08476658 0.20689655 0.42857143 0.14285714 0.        ],0.8630917079192941
48,5,2,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.13656839 0.03448276 0.28571429 0.28571429 0.125     ],0.8674797166176477
49,5,6,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.02260442 0.34482759 0.57142857 0.         0.125     ],1.0638605802398906
50,5,5,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.07063882 0.37931034 0.57142857 0.14285714 0.25      ],1.414234879752121
51,5,3,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.22604423 0.48275862 0.71428571 0.28571429 0.375     ],2.083802846733881
52,5,1,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.15233415 0.48275862 0.28571429 0.71428571 0.625     ],2.2600927730238074
53,5,0,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.84766585 0.51724138 0.71428571 0.28571429 0.375     ],2.7399072269761926
54,6,8,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.04316817 0.03448276 0.         0.         0.        ],0.07765092678885777
55,6,7,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.03330116 0.06896552 0.14285714 0.         0.        ],0.2451238183996805
56,6,4,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.0777027  0.03448276 0.14285714 0.14285714 0.        ],0.39789974703767805
57,6,6,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.01554054 0.17241379 0.28571429 0.         0.125     ],0.5986686193582745
58,6,2,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.1295045  0.13793103 0.         0.28571429 0.125     ],0.6781498247015488
59,6,5,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.0777027  0.20689655 0.28571429 0.14285714 0.25      ],0.9631706829982691
60,6,3,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.23310811 0.31034483 0.42857143 0.28571429 0.375     ],1.6327386499800292
61,6,0,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.85472973 0.34482759 0.42857143 0.28571429 0.375     ],2.2888430302223406
62,6,1,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.14527027 0.65517241 0.57142857 0.71428571 0.625     ],2.7111569697776594
63,7,8,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.12087087 0.         0.14285714 0.14285714 0.125     ],0.5315851565851566
64,7,7,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.11100386 0.10344828 0.28571429 0.14285714 0.125     ],0.7680235654373584
65,7,5,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.         0.24137931 0.42857143 0.         0.125     ],0.7949507389162561
66,7,6,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.09324324 0.20689655 0.42857143 0.14285714 0.        ],0.8715683663959526
67,7,4,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.15540541 0.06896552 0.28571429 0.28571429 0.125     ],0.920799494075356
68,7,2,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.20720721 0.10344828 0.14285714 0.42857143 0.25      ],1.1320840544978474
69,7,3,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.37837838 0.03448276 0.         0.         0.        ],[0.15540541 0.34482759 0.57142857 0.14285714 0.25      ],1.464518705898016
70,7,0,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[1. 0. 0. 0. 0.],[0.77702703 0.37931034 0.57142857 0.14285714 0.25      ],2.1206230861403275
71,7,1,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0. 1. 1. 1. 1.],[0.22297297 0.62068966 0.42857143 0.85714286 0.75      ],2.8793769138596725
72,8,3,[0.37837838 0.03448276 0.         0.         0.        ],[0.37837838 0.03448276 0.         0.         0.        ],[0. 0. 0. 0. 0.],0.0
73,8,0,[0.37837838 0.03448276 0.         0.         0.        ],[1. 0. 0. 0. 0.],[0.62162162 0.03448276 0.         0.         0.        ],0.6561043802423112
74,8,5,[0.37837838 0.03448276 0.         0.         0.        ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.15540541 0.10344828 0.14285714 0.14285714 0.125     ],0.6695679669817601
75,8,6,[0.37837838 0.03448276 0.         0.         0.        ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.24864865 0.13793103 0.14285714 0.28571429 0.25      ],1.065151111702836
76,8,7,[0.37837838 0.03448276 0.         0.         0.        ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.26640927 0.24137931 0.28571429 0.28571429 0.375     ],1.4542171481826653
77,8,4,[0.37837838 0.03448276 0.         0.         0.        ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.31081081 0.27586207 0.28571429 0.42857143 0.375     ],1.6759585940620423
78,8,8,[0.37837838 0.03448276 0.         0.         0.        ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.27627628 0.34482759 0.42857143 0.28571429 0.375     ],1.710389576768887
79,8,2,[0.37837838 0.03448276 0.         0.         0.        ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.36261261 0.44827586 0.42857143 0.57142857 0.5       ],2.310888474681578
80,8,1,[0.37837838 0.03448276 0.         0.         0.        ],[0. 1. 1. 1. 1.],[0.37837838 0.96551724 1.         1.         1.        ],4.343895619757689
81,9,8,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0. 0. 0. 0. 0.],0.0
82,9,7,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.00986701 0.10344828 0.14285714 0.         0.        ],0.25617242858622163
83,9,4,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.03453453 0.06896552 0.14285714 0.14285714 0.        ],0.3892143374901995
84,9,2,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.08633634 0.10344828 0.         0.28571429 0.125     ],0.6004988979126911
85,9,6,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.02762763 0.20689655 0.28571429 0.         0.125     ],0.6452384650660512
86,9,5,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.12087087 0.24137931 0.28571429 0.14285714 0.25      ],1.040821609787127
87,9,3,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.27627628 0.34482759 0.42857143 0.28571429 0.375     ],1.710389576768887
88,9,0,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.8978979  0.37931034 0.42857143 0.28571429 0.375     ],2.3664939570111985
89,9,1,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.1021021  0.62068966 0.57142857 0.71428571 0.625     ],2.6335060429888015
90,10,8,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.04316817 0.03448276 0.         0.14285714 0.        ],0.22050806964600062
91,10,4,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.0777027  0.03448276 0.14285714 0.         0.        ],0.2550426041805352
92,10,7,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.03330116 0.06896552 0.14285714 0.14285714 0.        ],0.38798096125682335
93,10,2,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.1295045  0.13793103 0.         0.14285714 0.125     ],0.5352926818444059
94,10,6,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.01554054 0.17241379 0.28571429 0.14285714 0.125     ],0.7415257622154174
95,10,5,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.0777027  0.20689655 0.28571429 0.28571429 0.25      ],1.1060278258554121
96,10,3,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.23310811 0.31034483 0.42857143 0.42857143 0.375     ],1.7755957928371722
97,10,0,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[1. 0. 0. 0. 0.],[0.85472973 0.34482759 0.42857143 0.42857143 0.375     ],2.4317001730794834
98,10,1,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0. 1. 1. 1. 1.],[0.14527027 0.65517241 0.57142857 0.57142857 0.625     ],2.5682998269205166
99,11,5,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0. 0. 0. 0. 0.],0.0
100,11,6,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.09324324 0.03448276 0.         0.14285714 0.125     ],0.39558314472107575
101,11,3,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.15540541 0.10344828 0.14285714 0.14285714 0.125     ],0.6695679669817601
102,11,7,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.11100386 0.13793103 0.14285714 0.14285714 0.25      ],0.7846491812009053
103,11,4,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.15540541 0.17241379 0.14285714 0.28571429 0.25      ],1.0063906270802823
104,11,8,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.12087087 0.24137931 0.28571429 0.14285714 0.25      ],1.040821609787127
105,11,0,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[1. 0. 0. 0. 0.],[0.77702703 0.13793103 0.14285714 0.14285714 0.125     ],1.3256723472240712
106,11,2,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.20720721 0.34482759 0.28571429 0.42857143 0.375     ],1.641320507699818
107,11,1,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0. 1. 1. 1. 1.],[0.22297297 0.86206897 0.85714286 0.85714286 0.875     ],3.6743276527759288
108,12,7,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0. 0. 0. 0. 0.],0.0
109,12,4,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.04440154 0.03448276 0.         0.14285714 0.        ],0.22174144587937689
110,12,8,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.00986701 0.10344828 0.14285714 0.         0.        ],0.25617242858622163
111,12,6,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.01776062 0.10344828 0.14285714 0.         0.125     ],0.38906603647982957
112,12,5,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.11100386 0.13793103 0.14285714 0.14285714 0.25      ],0.7846491812009053
113,12,2,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.09620335 0.20689655 0.14285714 0.28571429 0.125     ],0.8566713264989128
114,12,3,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.26640927 0.24137931 0.28571429 0.28571429 0.375     ],1.4542171481826653
115,12,0,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.88803089 0.27586207 0.28571429 0.28571429 0.375     ],2.1103215284249766
116,12,1,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.11196911 0.72413793 0.71428571 0.71428571 0.625     ],2.8896784715750234
117,13,1,[0. 1. 1. 1. 1.],[0. 1. 1. 1. 1.],[0. 0. 0. 0. 0.],0.0
118,13,2,[0. 1. 1. 1. 1.],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.01576577 0.51724138 0.57142857 0.42857143 0.5       ],2.0330071450761107
119,13,8,[0. 1. 1. 1. 1.],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.1021021  0.62068966 0.57142857 0.71428571 0.625     ],2.6335060429888015
120,13,4,[0. 1. 1. 1. 1.],[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.06756757 0.68965517 0.71428571 0.57142857 0.625     ],2.6679370256956467
121,13,7,[0. 1. 1. 1. 1.],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.11196911 0.72413793 0.71428571 0.71428571 0.625     ],2.8896784715750234
122,13,6,[0. 1. 1. 1. 1.],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.12972973 0.82758621 0.85714286 0.71428571 0.75      ],3.278744508054853
123,13,5,[0. 1. 1. 1. 1.],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.22297297 0.86206897 0.85714286 0.85714286 0.875     ],3.6743276527759288
124,13,3,[0. 1. 1. 1. 1.],[0.37837838 0.03448276 0.         0.         0.        ],[0.37837838 0.96551724 1.         1.         1.        ],4.343895619757689
125,13,0,[0. 1. 1. 1. 1.],[1. 0. 0. 0. 0.],[1. 1. 1. 1. 1.],5.0
