,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
19,2,6,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.15984556 0.17241379 0.42857143 0.14285714 0.        ],0.9036879243775795
20,2,2,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.27380952 0.13793103 0.14285714 0.42857143 0.25      ],1.2331691297208538
21,2,3,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0.37837838 0.03448276 0.         0.         0.        ],[0.08880309 0.31034483 0.57142857 0.14285714 0.25      ],1.3634336306750099
22,2,0,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[1. 0. 0. 0. 0.],[0.71042471 0.34482759 0.57142857 0.14285714 0.25      ],2.019538010917321
23,2,1,[0.28957529 0.34482759 0.57142857 0.14285714 0.25      ],[0. 1. 1. 1. 1.],[0.28957529 0.65517241 0.42857143 0.85714286 0.75      ],2.980461989082679
24,3,5,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.06906907 0.20689655 0.42857143 0.         0.        ],0.7045370493646355
25,3,7,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.05920206 0.31034483 0.57142857 0.         0.        ],0.9409754582168375
26,3,2,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.15540541 0.10344828 0.42857143 0.28571429 0.125     ],1.0981393955531886
27,3,6,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.04144144 0.4137931  0.71428571 0.         0.125     ],1.2945202591754315
28,3,4,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.0518018  0.44827586 0.71428571 0.14285714 0.25      ],1.6072205210136241
29,3,1,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.17117117 0.4137931  0.14285714 0.71428571 0.625     ],2.067107131762304
30,3,3,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.20720721 0.55172414 0.85714286 0.28571429 0.375     ],2.2767884879953844
31,3,0,[0.17117117 0.5862069  0.85714286 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.82882883 0.5862069  0.85714286 0.28571429 0.375     ],2.932892868237696
32,4,7,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.04440154 0.03448276 0.         0.14285714 0.        ],0.22174144587937689
33,4,5,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.03453453 0.06896552 0.14285714 0.14285714 0.        ],0.3892143374901995
34,4,6,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.06216216 0.13793103 0.14285714 0.14285714 0.125     ],0.6108074823592065
35,4,2,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.0518018  0.17241379 0.14285714 0.14285714 0.125     ],0.6349298806195358
36,4,4,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.15540541 0.17241379 0.14285714 0.28571429 0.25      ],1.0063906270802823
37,4,3,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.31081081 0.27586207 0.28571429 0.42857143 0.375     ],1.6759585940620423
38,4,0,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[1. 0. 0. 0. 0.],[0.93243243 0.31034483 0.28571429 0.42857143 0.375     ],2.3320629743043533
39,4,1,[0.06756757 0.31034483 0.28571429 0.42857143 0.375     ],[0. 1. 1. 1. 1.],[0.06756757 0.68965517 0.71428571 0.57142857 0.625     ],2.6679370256956467
40,5,5,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.05023205 0.13793103 0.28571429 0.         0.        ],0.4738773704290946
41,5,7,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.04036504 0.24137931 0.42857143 0.         0.        ],0.7103157792812966
42,5,2,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.13656839 0.03448276 0.28571429 0.28571429 0.125     ],0.8674797166176477
43,5,6,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.02260442 0.34482759 0.57142857 0.         0.125     ],1.0638605802398906
44,5,4,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.07063882 0.37931034 0.57142857 0.14285714 0.25      ],1.414234879752121
45,5,3,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.22604423 0.48275862 0.71428571 0.28571429 0.375     ],2.083802846733881
46,5,1,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.15233415 0.48275862 0.28571429 0.71428571 0.625     ],2.2600927730238074
47,5,0,[0.15233415 0.51724138 0.71428571 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.84766585 0.51724138 0.71428571 0.28571429 0.375     ],2.7399072269761926
48,6,5,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.04316817 0.03448276 0.         0.         0.        ],0.07765092678885777
49,6,7,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.03330116 0.06896552 0.14285714 0.         0.        ],0.2451238183996805
50,6,6,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.01554054 0.17241379 0.28571429 0.         0.125     ],0.5986686193582745
51,6,2,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.1295045  0.13793103 0.         0.28571429 0.125     ],0.6781498247015488
52,6,4,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.0777027  0.20689655 0.28571429 0.14285714 0.25      ],0.9631706829982691
53,6,3,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.23310811 0.31034483 0.42857143 0.28571429 0.375     ],1.6327386499800292
54,6,0,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.85472973 0.34482759 0.42857143 0.28571429 0.375     ],2.2888430302223406
55,6,1,[0.14527027 0.34482759 0.42857143 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.14527027 0.65517241 0.57142857 0.71428571 0.625     ],2.7111569697776594
56,7,5,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.12087087 0.         0.14285714 0.14285714 0.125     ],0.5315851565851566
57,7,7,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.11100386 0.10344828 0.28571429 0.14285714 0.125     ],0.7680235654373584
58,7,4,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.         0.24137931 0.42857143 0.         0.125     ],0.7949507389162561
59,7,6,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.09324324 0.20689655 0.42857143 0.14285714 0.        ],0.8715683663959526
60,7,2,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.20720721 0.10344828 0.14285714 0.42857143 0.25      ],1.1320840544978474
61,7,3,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0.37837838 0.03448276 0.         0.         0.        ],[0.15540541 0.34482759 0.57142857 0.14285714 0.25      ],1.464518705898016
62,7,0,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[1. 0. 0. 0. 0.],[0.77702703 0.37931034 0.57142857 0.14285714 0.25      ],2.1206230861403275
63,7,1,[0.22297297 0.37931034 0.57142857 0.14285714 0.25      ],[0. 1. 1. 1. 1.],[0.22297297 0.62068966 0.42857143 0.85714286 0.75      ],2.8793769138596725
64,8,3,[0.37837838 0.03448276 0.         0.         0.        ],[0.37837838 0.03448276 0.         0.         0.        ],[0. 0. 0. 0. 0.],0.0
65,8,0,[0.37837838 0.03448276 0.         0.         0.        ],[1. 0. 0. 0. 0.],[0.62162162 0.03448276 0.         0.         0.        ],0.6561043802423112
66,8,4,[0.37837838 0.03448276 0.         0.         0.        ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.15540541 0.10344828 0.14285714 0.14285714 0.125     ],0.6695679669817601
67,8,6,[0.37837838 0.03448276 0.         0.         0.        ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.24864865 0.13793103 0.14285714 0.28571429 0.25      ],1.065151111702836
68,8,7,[0.37837838 0.03448276 0.         0.         0.        ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.26640927 0.24137931 0.28571429 0.28571429 0.375     ],1.4542171481826653
69,8,5,[0.37837838 0.03448276 0.         0.         0.        ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.27627628 0.34482759 0.42857143 0.28571429 0.375     ],1.710389576768887
70,8,2,[0.37837838 0.03448276 0.         0.         0.        ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.36261261 0.44827586 0.42857143 0.57142857 0.5       ],2.310888474681578
71,8,1,[0.37837838 0.03448276 0.         0.         0.        ],[0. 1. 1. 1. 1.],[0.37837838 0.96551724 1.         1.         1.        ],4.343895619757689
72,9,5,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0. 0. 0. 0. 0.],0.0
73,9,7,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.00986701 0.10344828 0.14285714 0.         0.        ],0.25617242858622163
74,9,2,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.08633634 0.10344828 0.         0.28571429 0.125     ],0.6004988979126911
75,9,6,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.02762763 0.20689655 0.28571429 0.         0.125     ],0.6452384650660512
76,9,4,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.12087087 0.24137931 0.28571429 0.14285714 0.25      ],1.040821609787127
77,9,3,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.27627628 0.34482759 0.42857143 0.28571429 0.375     ],1.710389576768887
78,9,0,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.8978979  0.37931034 0.42857143 0.28571429 0.375     ],2.3664939570111985
79,9,1,[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.1021021  0.62068966 0.57142857 0.71428571 0.625     ],2.6335060429888015
80,10,5,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.04316817 0.03448276 0.         0.14285714 0.        ],0.22050806964600062
81,10,7,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.03330116 0.06896552 0.14285714 0.14285714 0.        ],0.38798096125682335
82,10,2,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.1295045  0.13793103 0.         0.14285714 0.125     ],0.5352926818444059
83,10,6,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.01554054 0.17241379 0.28571429 0.14285714 0.125     ],0.7415257622154174
84,10,4,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.0777027  0.20689655 0.28571429 0.28571429 0.25      ],1.1060278258554121
85,10,3,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.23310811 0.31034483 0.42857143 0.42857143 0.375     ],1.7755957928371722
86,10,0,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[1. 0. 0. 0. 0.],[0.85472973 0.34482759 0.42857143 0.42857143 0.375     ],2.4317001730794834
87,10,1,[0.14527027 0.34482759 0.42857143 0.42857143 0.375     ],[0. 1. 1. 1. 1.],[0.14527027 0.65517241 0.57142857 0.57142857 0.625     ],2.5682998269205166
88,11,4,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0. 0. 0. 0. 0.],0.0
89,11,6,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.09324324 0.03448276 0.         0.14285714 0.125     ],0.39558314472107575
90,11,3,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.15540541 0.10344828 0.14285714 0.14285714 0.125     ],0.6695679669817601
91,11,7,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.11100386 0.13793103 0.14285714 0.14285714 0.25      ],0.7846491812009053
92,11,5,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.12087087 0.24137931 0.28571429 0.14285714 0.25      ],1.040821609787127
93,11,0,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[1. 0. 0. 0. 0.],[0.77702703 0.13793103 0.14285714 0.14285714 0.125     ],1.3256723472240712
94,11,2,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.20720721 0.34482759 0.28571429 0.42857143 0.375     ],1.641320507699818
95,11,1,[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0. 1. 1. 1. 1.],[0.22297297 0.86206897 0.85714286 0.85714286 0.875     ],3.6743276527759288
96,12,7,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0. 0. 0. 0. 0.],0.0
97,12,5,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.00986701 0.10344828 0.14285714 0.         0.        ],0.25617242858622163
98,12,6,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.01776062 0.10344828 0.14285714 0.         0.125     ],0.38906603647982957
99,12,4,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.11100386 0.13793103 0.14285714 0.14285714 0.25      ],0.7846491812009053
100,12,2,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.09620335 0.20689655 0.14285714 0.28571429 0.125     ],0.8566713264989128
101,12,3,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.37837838 0.03448276 0.         0.         0.        ],[0.26640927 0.24137931 0.28571429 0.28571429 0.375     ],1.4542171481826653
102,12,0,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[1. 0. 0. 0. 0.],[0.88803089 0.27586207 0.28571429 0.28571429 0.375     ],2.1103215284249766
103,12,1,[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0. 1. 1. 1. 1.],[0.11196911 0.72413793 0.71428571 0.71428571 0.625     ],2.8896784715750234
104,13,1,[0. 1. 1. 1. 1.],[0. 1. 1. 1. 1.],[0. 0. 0. 0. 0.],0.0
105,13,2,[0. 1. 1. 1. 1.],[0.01576577 0.48275862 0.42857143 0.57142857 0.5       ],[0.01576577 0.51724138 0.57142857 0.42857143 0.5       ],2.0330071450761107
106,13,5,[0. 1. 1. 1. 1.],[0.1021021  0.37931034 0.42857143 0.28571429 0.375     ],[0.1021021  0.62068966 0.57142857 0.71428571 0.625     ],2.6335060429888015
107,13,7,[0. 1. 1. 1. 1.],[0.11196911 0.27586207 0.28571429 0.28571429 0.375     ],[0.11196911 0.72413793 0.71428571 0.71428571 0.625     ],2.8896784715750234
108,13,6,[0. 1. 1. 1. 1.],[0.12972973 0.17241379 0.14285714 0.28571429 0.25      ],[0.12972973 0.82758621 0.85714286 0.71428571 0.75      ],3.278744508054853
109,13,4,[0. 1. 1. 1. 1.],[0.22297297 0.13793103 0.14285714 0.14285714 0.125     ],[0.22297297 0.86206897 0.85714286 0.85714286 0.875     ],3.6743276527759288
110,13,3,[0. 1. 1. 1. 1.],[0.37837838 0.03448276 0.         0.         0.        ],[0.37837838 0.96551724 1.         1.         1.        ],4.343895619757689
111,13,0,[0. 1. 1. 1. 1.],[1. 0. 0. 0. 0.],[1. 1. 1. 1. 1.],5.0
